transaction_id,user_id,product_id,amount,date,category,price
5358,1398,148,111.7,2025-07-14 18:25:18.667250,Food,167.48
1790,3207,22,8.24,2025-07-14 18:25:18.667250,Fashion,43.57
6658,4555,116,220.75,2025-07-14 18:25:18.667250,Home & Garden,32.8
2973,4835,45,210.66,2025-07-14 18:25:18.667250,Home & Garden,139.92
14702,202,172,108.58,2025-07-14 18:25:18.667250,Electronics,191.08
11725,2508,117,120.43,2025-07-14 18:25:18.667250,Sports,64.42
7839,3233,117,395.27,2025-07-14 18:25:18.667250,Sports,64.42
11362,2592,91,157.34,2025-07-14 18:25:18.667250,Electronics,176.44
952,2463,105,66.07,2025-07-14 18:25:18.667250,Food,40.34
7852,4011,113,81.55,2025-07-14 18:25:18.667250,Sports,10.0
48,4365,157,134.86,2025-07-14 18:25:18.667250,Food,32.16
9705,3713,85,251.02,2025-07-14 18:25:18.667250,Toys,130.75
1657,4591,128,69.78,2025-07-14 18:25:18.667250,Food,104.82
13454,3916,153,215.64,2025-07-14 18:25:18.667250,Beauty,121.94
4051,3275,31,23.28,2025-07-14 18:25:18.667250,Sports,108.54
6721,17,83,248.86,2025-07-14 18:25:18.667250,Books,35.56
785,2846,177,70.14,2025-07-14 18:25:18.667250,Sports,146.34
9405,4330,10,94.46,2025-07-14 18:25:18.667250,Food,112.29
9327,2612,37,136.29,2025-07-14 18:25:18.667250,Sports,193.67
7365,754,171,98.32,2025-07-15 18:25:18.667250,Books,101.4
4865,14,157,16.33,2025-07-15 18:25:18.667250,Food,32.16
12087,3919,143,167.69,2025-07-15 18:25:18.667250,Sports,166.13
11989,1673,148,124.57,2025-07-15 18:25:18.667250,Food,167.48
11947,2407,133,76.63,2025-07-15 18:25:18.667250,Furniture,28.24
808,1420,101,38.67,2025-07-15 18:25:18.667250,Fashion,67.32
14347,1096,105,99.85,2025-07-15 18:25:18.667250,Food,40.34
13456,93,74,235.53,2025-07-15 18:25:18.667250,Beauty,100.55
11179,3277,144,28.43,2025-07-15 18:25:18.667250,Home & Garden,57.16
207,1951,74,79.22,2025-07-15 18:25:18.667250,Beauty,100.55
2750,359,157,37.26,2025-07-15 18:25:18.667250,Food,32.16
1406,3592,36,111.4,2025-07-15 18:25:18.667250,Electronics,73.66
4,930,150,126.8,2025-07-15 18:25:18.667250,Furniture,37.09
3975,1516,170,53.6,2025-07-15 18:25:18.667250,Beauty,125.48
1714,1349,59,108.42,2025-07-15 18:25:18.667250,Books,60.08
32,4850,72,145.17,2025-07-15 18:25:18.667250,Toys,88.7
10739,1104,49,72.49,2025-07-15 18:25:18.667250,Home & Garden,10.0
13576,3099,37,66.49,2025-07-15 18:25:18.667250,Sports,193.67
5398,1202,127,115.84,2025-07-15 18:25:18.667250,Furniture,258.5
4067,1274,159,64.53,2025-07-15 18:25:18.667250,Furniture,80.99
11476,1406,6,71.1,2025-07-15 18:25:18.667250,Sports,30.87
7507,4905,180,121.03,2025-07-15 18:25:18.667250,Books,70.35
13099,2765,156,296.54,2025-07-15 18:25:18.667250,Beauty,253.2
13618,491,16,57.97,2025-07-15 18:25:18.667250,Food,24.24
9622,1836,26,112.06,2025-07-15 18:25:18.667250,Books,93.35
3328,4894,22,48.16,2025-07-15 18:25:18.667250,Fashion,43.57
5257,4955,199,44.63,2025-07-15 18:25:18.667250,Furniture,106.82
3059,750,44,130.27,2025-07-15 18:25:18.667250,Toys,69.91
5252,4655,75,27.67,2025-07-15 18:25:18.667250,Food,114.31
1897,3083,119,62.09,2025-07-15 18:25:18.667250,Books,117.63
8847,3539,67,201.46,2025-07-15 18:25:18.667250,Home & Garden,27.32
1998,4681,114,84.67,2025-07-15 18:25:18.667250,Fashion,10.0
14908,746,189,81.08,2025-07-15 18:25:18.667250,Toys,143.6
11447,4210,107,27.56,2025-07-15 18:25:18.667250,Electronics,130.83
13472,3132,16,19.42,2025-07-15 18:25:18.667250,Food,24.24
10920,2332,21,161.39,2025-07-15 18:25:18.667250,Food,133.08
8979,3867,152,52.87,2025-07-15 18:25:18.667250,Fashion,19.89
3996,2052,133,68.24,2025-07-15 18:25:18.667250,Furniture,28.24
7866,1077,9,144.18,2025-07-15 18:25:18.667250,Electronics,53.84
7063,132,53,64.03,2025-07-15 18:25:18.667250,Home & Garden,93.79
8907,108,116,77.66,2025-07-15 18:25:18.667250,Home & Garden,32.8
4375,532,163,186.82,2025-07-15 18:25:18.667250,Furniture,70.82
14511,4164,41,111.69,2025-07-15 18:25:18.667250,Sports,142.23
3657,1357,156,57.73,2025-07-15 18:25:18.667250,Beauty,253.2
14833,2618,64,129.53,2025-07-15 18:25:18.667250,Electronics,125.75
7929,694,192,92.96,2025-07-15 18:25:18.667250,Furniture,50.9
876,1003,25,63.5,2025-07-15 18:25:18.667250,Electronics,92.13
10382,3488,177,96.46,2025-07-15 18:25:18.667250,Sports,146.34
2607,510,16,71.34,2025-07-15 18:25:18.667250,Food,24.24
7064,231,128,53.86,2025-07-15 18:25:18.667250,Food,104.82
4459,2599,65,121.42,2025-07-15 18:25:18.667250,Toys,229.54
9561,1930,161,120.54,2025-07-15 18:25:18.667250,Furniture,45.78
4186,4276,183,66.86,2025-07-15 18:25:18.667250,Fashion,93.97
6191,3749,196,275.95,2025-07-16 18:25:18.667250,Beauty,102.61
11144,85,77,84.61,2025-07-16 18:25:18.667250,Home & Garden,72.33
8429,3027,139,7.91,2025-07-16 18:25:18.667250,Books,84.49
499,1911,44,256.92,2025-07-16 18:25:18.667250,Toys,69.91
9902,4289,42,302.66,2025-07-16 18:25:18.667250,Beauty,97.58
10827,2645,173,145.37,2025-07-16 18:25:18.667250,Toys,175.92
851,1826,107,150.24,2025-07-16 18:25:18.667250,Electronics,130.83
8289,2012,127,177.27,2025-07-16 18:25:18.667250,Furniture,258.5
123,3025,150,139.41,2025-07-16 18:25:18.667250,Furniture,37.09
3033,2160,173,106.22,2025-07-16 18:25:18.667250,Toys,175.92
2496,16,55,45.51,2025-07-16 18:25:18.667250,Sports,28.39
8525,3208,194,233.98,2025-07-16 18:25:18.667250,Books,86.48
6833,2871,148,141.56,2025-07-16 18:25:18.667250,Food,167.48
11211,484,126,166.44,2025-07-16 18:25:18.667250,Food,147.67
13330,473,66,85.46,2025-07-16 18:25:18.667250,Electronics,100.3
8452,2540,146,239.31,2025-07-16 18:25:18.667250,Sports,39.6
11781,347,112,74.62,2025-07-16 18:25:18.667250,Fashion,10.0
13943,4675,127,189.14,2025-07-16 18:25:18.667250,Furniture,258.5
8864,3188,118,109.83,2025-07-16 18:25:18.667250,Books,123.33
2623,1999,180,88.19,2025-07-16 18:25:18.667250,Books,70.35
14306,307,84,171.35,2025-07-16 18:25:18.667250,Home & Garden,152.54
1514,615,69,34.64,2025-07-16 18:25:18.667250,Beauty,59.91
12931,2145,185,67.58,2025-07-16 18:25:18.667250,Fashion,65.79
5894,3134,8,27.2,2025-07-16 18:25:18.667250,Furniture,10.0
12850,649,132,82.58,2025-07-16 18:25:18.667250,Furniture,141.88
10220,894,169,119.37,2025-07-16 18:25:18.667250,Beauty,102.42
10858,3744,17,106.31,2025-07-16 18:25:18.667250,Beauty,99.14
5540,1155,145,70.2,2025-07-16 18:25:18.667250,Food,95.06
7680,2025,196,60.87,2025-07-16 18:25:18.667250,Beauty,102.61
1807,1230,139,96.78,2025-07-16 18:25:18.667250,Books,84.49
12494,1386,179,30.94,2025-07-16 18:25:18.667250,Furniture,62.97
8730,1451,169,71.83,2025-07-16 18:25:18.667250,Beauty,102.42
4809,2582,190,79.49,2025-07-16 18:25:18.667250,Electronics,205.65
944,3026,1,91.93,2025-07-16 18:25:18.667250,Electronics,113.93
4317,1877,126,128.36,2025-07-16 18:25:18.667250,Food,147.67
8890,756,28,90.56,2025-07-16 18:25:18.667250,Sports,27.11
3125,3949,23,81.01,2025-07-16 18:25:18.667250,Toys,152.56
3842,3220,110,33.61,2025-07-16 18:25:18.667250,Toys,75.06
9900,3391,155,243.3,2025-07-16 18:25:18.667250,Books,90.7
2672,2272,82,49.05,2025-07-16 18:25:18.667250,Books,57.48
3217,3291,20,39.91,2025-07-16 18:25:18.667250,Books,419.12
7990,1293,173,233.24,2025-07-16 18:25:18.667250,Toys,175.92
10000,3652,83,72.93,2025-07-16 18:25:18.667250,Books,35.56
1638,600,118,227.8,2025-07-16 18:25:18.667250,Books,123.33
3130,3921,27,45.12,2025-07-17 18:25:18.667250,Home & Garden,91.66
9983,3949,62,108.59,2025-07-17 18:25:18.667250,Books,24.21
10968,1500,94,174.0,2025-07-17 18:25:18.667250,Fashion,105.03
7452,4786,186,254.38,2025-07-17 18:25:18.667250,Toys,110.62
13253,4643,82,32.16,2025-07-17 18:25:18.667250,Books,57.48
669,1218,46,55.59,2025-07-17 18:25:18.667250,Beauty,61.59
7660,4023,197,58.43,2025-07-17 18:25:18.667250,Electronics,16.28
10726,2199,191,44.66,2025-07-17 18:25:18.667250,Electronics,38.45
9008,1748,114,185.74,2025-07-17 18:25:18.667250,Fashion,10.0
9077,4674,129,111.09,2025-07-17 18:25:18.667250,Beauty,62.15
9623,4716,99,79.29,2025-07-17 18:25:18.667250,Furniture,79.59
2502,2647,144,41.73,2025-07-17 18:25:18.667250,Home & Garden,57.16
10493,277,166,99.74,2025-07-17 18:25:18.667250,Fashion,34.45
14700,1729,13,29.97,2025-07-17 18:25:18.667250,Food,102.89
14950,690,6,182.43,2025-07-17 18:25:18.667250,Sports,30.87
8809,4922,91,92.27,2025-07-17 18:25:18.667250,Electronics,176.44
5340,2917,168,41.56,2025-07-17 18:25:18.667250,Sports,165.77
7048,4692,132,150.9,2025-07-17 18:25:18.667250,Furniture,141.88
135,606,117,150.5,2025-07-17 18:25:18.667250,Sports,64.42
12399,4347,180,24.13,2025-07-17 18:25:18.667250,Books,70.35
5239,555,61,70.88,2025-07-17 18:25:18.667250,Toys,55.87
3617,4653,141,214.57,2025-07-17 18:25:18.667250,Fashion,240.65
6154,4206,181,266.41,2025-07-17 18:25:18.667250,Food,65.95
9538,2424,168,123.48,2025-07-17 18:25:18.667250,Sports,165.77
2252,827,31,96.95,2025-07-17 18:25:18.667250,Sports,108.54
12787,4243,134,84.25,2025-07-17 18:25:18.667250,Home & Garden,64.77
11412,3147,12,58.11,2025-07-17 18:25:18.667250,Books,20.64
2943,42,122,67.89,2025-07-17 18:25:18.667250,Furniture,142.91
6539,2844,16,80.78,2025-07-17 18:25:18.667250,Food,24.24
3504,3516,178,184.3,2025-07-17 18:25:18.667250,Beauty,186.38
4839,3666,189,89.48,2025-07-17 18:25:18.667250,Toys,143.6
11219,2128,120,187.25,2025-07-17 18:25:18.667250,Toys,67.94
14856,1701,83,81.2,2025-07-17 18:25:18.667250,Books,35.56
10568,1123,46,54.44,2025-07-17 18:25:18.667250,Beauty,61.59
2731,1170,112,178.16,2025-07-17 18:25:18.667250,Fashion,10.0
12744,394,37,138.94,2025-07-17 18:25:18.667250,Sports,193.67
2026,3561,176,57.43,2025-07-17 18:25:18.667250,Toys,71.83
2367,3597,110,157.28,2025-07-17 18:25:18.667250,Toys,75.06
9681,4974,57,122.17,2025-07-17 18:25:18.667250,Food,28.48
12910,1007,30,275.44,2025-07-17 18:25:18.667250,Books,67.18
2913,3724,78,115.85,2025-07-17 18:25:18.667250,Food,85.52
13491,3870,48,24.46,2025-07-17 18:25:18.667250,Home & Garden,156.98
9142,1017,14,37.49,2025-07-18 18:25:18.667250,Beauty,65.63
4071,201,133,131.49,2025-07-18 18:25:18.667250,Furniture,28.24
5048,4464,137,108.9,2025-07-18 18:25:18.667250,Beauty,12.76
6798,2157,72,287.12,2025-07-18 18:25:18.667250,Toys,88.7
7924,125,191,116.69,2025-07-18 18:25:18.667250,Electronics,38.45
11815,905,87,333.98,2025-07-18 18:25:18.667250,Furniture,98.63
2284,1690,148,39.21,2025-07-18 18:25:18.667250,Food,167.48
9034,2422,197,30.39,2025-07-18 18:25:18.667250,Electronics,16.28
14156,3304,48,334.13,2025-07-18 18:25:18.667250,Home & Garden,156.98
12992,421,137,194.02,2025-07-18 18:25:18.667250,Beauty,12.76
12692,1983,104,25.42,2025-07-18 18:25:18.667250,Fashion,101.66
8214,1609,56,122.6,2025-07-18 18:25:18.667250,Home & Garden,167.38
10257,4861,116,235.73,2025-07-18 18:25:18.667250,Home & Garden,32.8
6272,2376,55,134.2,2025-07-18 18:25:18.667250,Sports,28.39
9710,920,128,58.12,2025-07-18 18:25:18.667250,Food,104.82
5693,3039,71,45.06,2025-07-18 18:25:18.667250,Electronics,217.37
10616,4733,172,53.78,2025-07-18 18:25:18.667250,Electronics,191.08
426,1237,7,67.2,2025-07-18 18:25:18.667250,Home & Garden,114.15
10979,2928,108,173.8,2025-07-18 18:25:18.667250,Electronics,108.58
4759,3801,102,11.23,2025-07-18 18:25:18.667250,Electronics,77.74
1794,4429,195,84.87,2025-07-18 18:25:18.667250,Beauty,88.47
13027,1694,124,248.24,2025-07-18 18:25:18.667250,Books,34.31
5629,2467,123,77.94,2025-07-18 18:25:18.667250,Toys,48.81
8782,3267,165,109.56,2025-07-18 18:25:18.667250,Books,118.41
932,2718,59,121.32,2025-07-18 18:25:18.667250,Books,60.08
11439,4853,22,27.82,2025-07-18 18:25:18.667250,Fashion,43.57
14951,2647,42,30.13,2025-07-18 18:25:18.667250,Beauty,97.58
2467,3262,35,64.0,2025-07-18 18:25:18.667250,Toys,70.2
6048,2756,179,106.66,2025-07-18 18:25:18.667250,Furniture,62.97
9119,566,74,228.69,2025-07-18 18:25:18.667250,Beauty,100.55
6435,3845,64,213.29,2025-07-18 18:25:18.667250,Electronics,125.75
7023,2363,78,38.32,2025-07-18 18:25:18.667250,Food,85.52
8335,4188,4,49.62,2025-07-18 18:25:18.667250,Electronics,299.88
3295,4892,55,56.17,2025-07-18 18:25:18.667250,Sports,28.39
2360,2887,122,90.86,2025-07-18 18:25:18.667250,Furniture,142.91
10069,4814,52,69.71,2025-07-18 18:25:18.667250,Electronics,164.26
10647,2894,67,149.93,2025-07-18 18:25:18.667250,Home & Garden,27.32
12734,2599,199,108.06,2025-07-18 18:25:18.667250,Furniture,106.82
8206,3959,49,18.27,2025-07-19 18:25:18.667250,Home & Garden,10.0
11971,1161,21,205.56,2025-07-19 18:25:18.667250,Food,133.08
6386,1655,169,24.16,2025-07-19 18:25:18.667250,Beauty,102.42
4312,4056,166,66.1,2025-07-19 18:25:18.667250,Fashion,34.45
4986,1800,16,37.8,2025-07-19 18:25:18.667250,Food,24.24
10185,3333,158,49.0,2025-07-19 18:25:18.667250,Beauty,107.8
3986,1233,130,42.12,2025-07-19 18:25:18.667250,Sports,195.39
7667,2430,5,54.99,2025-07-19 18:25:18.667250,Toys,124.71
14192,2188,100,176.16,2025-07-19 18:25:18.667250,Furniture,86.41
13024,2777,11,238.87,2025-07-19 18:25:18.667250,Electronics,184.96
6235,4183,153,42.46,2025-07-19 18:25:18.667250,Beauty,121.94
874,2327,13,244.98,2025-07-19 18:25:18.667250,Food,102.89
9277,186,145,136.66,2025-07-19 18:25:18.667250,Food,95.06
2932,3255,115,17.63,2025-07-19 18:25:18.667250,Electronics,320.66
7233,2086,94,171.27,2025-07-19 18:25:18.667250,Fashion,105.03
4738,137,13,9.25,2025-07-19 18:25:18.667250,Food,102.89
8744,1479,80,81.06,2025-07-19 18:25:18.667250,Sports,54.17
7318,4760,166,158.73,2025-07-19 18:25:18.667250,Fashion,34.45
11417,796,68,30.81,2025-07-19 18:25:18.667250,Beauty,222.41
14144,4359,88,62.35,2025-07-19 18:25:18.667250,Electronics,39.78
7991,3596,17,105.63,2025-07-19 18:25:18.667250,Beauty,99.14
1549,3817,73,145.53,2025-07-19 18:25:18.667250,Fashion,80.88
7986,2622,192,203.74,2025-07-19 18:25:18.667250,Furniture,50.9
12005,2771,105,53.47,2025-07-19 18:25:18.667250,Food,40.34
1093,2729,93,368.68,2025-07-19 18:25:18.667250,Electronics,152.29
12047,584,27,28.94,2025-07-19 18:25:18.667250,Home & Garden,91.66
999,3239,131,62.84,2025-07-19 18:25:18.667250,Furniture,177.75
2320,4467,183,49.65,2025-07-19 18:25:18.667250,Fashion,93.97
12114,794,86,78.18,2025-07-19 18:25:18.667250,Furniture,76.8
14633,3190,51,160.67,2025-07-19 18:25:18.667250,Home & Garden,44.87
4965,4730,40,70.52,2025-07-19 18:25:18.667250,Fashion,53.35
14072,4214,158,17.45,2025-07-19 18:25:18.667250,Beauty,107.8
8587,4809,162,46.07,2025-07-19 18:25:18.667250,Beauty,114.49
3934,2065,172,42.67,2025-07-19 18:25:18.667250,Electronics,191.08
14965,3297,158,173.5,2025-07-19 18:25:18.667250,Beauty,107.8
13459,3667,175,66.69,2025-07-20 18:25:18.667250,Electronics,17.65
2585,196,36,56.15,2025-07-20 18:25:18.667250,Electronics,73.66
14140,2383,68,99.42,2025-07-20 18:25:18.667250,Beauty,222.41
2798,4019,159,103.77,2025-07-20 18:25:18.667250,Furniture,80.99
9527,977,28,106.98,2025-07-20 18:25:18.667250,Sports,27.11
1824,4965,102,106.9,2025-07-20 18:25:18.667250,Electronics,77.74
3171,4183,47,32.18,2025-07-20 18:25:18.667250,Sports,51.55
3539,250,68,65.34,2025-07-20 18:25:18.667250,Beauty,222.41
9891,519,151,82.19,2025-07-20 18:25:18.667250,Toys,90.5
9621,449,113,160.57,2025-07-20 18:25:18.667250,Sports,10.0
3417,782,184,83.02,2025-07-20 18:25:18.667250,Sports,57.52
3796,545,4,135.28,2025-07-20 18:25:18.667250,Electronics,299.88
4246,2733,79,106.13,2025-07-20 18:25:18.667250,Food,54.4
1892,1160,166,76.84,2025-07-20 18:25:18.667250,Fashion,34.45
5256,4212,12,62.51,2025-07-20 18:25:18.667250,Books,20.64
10555,1924,102,96.56,2025-07-20 18:25:18.667250,Electronics,77.74
12256,443,174,108.1,2025-07-20 18:25:18.667250,Food,19.83
6999,4294,178,213.8,2025-07-20 18:25:18.667250,Beauty,186.38
8304,2271,64,99.82,2025-07-20 18:25:18.667250,Electronics,125.75
14240,2579,107,89.37,2025-07-20 18:25:18.667250,Electronics,130.83
10385,2571,145,81.65,2025-07-20 18:25:18.667250,Food,95.06
7299,2946,40,43.41,2025-07-20 18:25:18.667250,Fashion,53.35
218,1158,154,71.69,2025-07-20 18:25:18.667250,Food,36.27
10263,2417,67,19.32,2025-07-20 18:25:18.667250,Home & Garden,27.32
1416,3459,6,100.42,2025-07-20 18:25:18.667250,Sports,30.87
7927,2921,98,242.71,2025-07-20 18:25:18.667250,Fashion,155.87
7703,45,147,58.9,2025-07-20 18:25:18.667250,Sports,40.66
6872,4942,38,44.64,2025-07-20 18:25:18.667250,Furniture,111.85
11592,2968,49,228.09,2025-07-20 18:25:18.667250,Home & Garden,10.0
11023,763,130,120.12,2025-07-20 18:25:18.667250,Sports,195.39
564,2297,95,194.37,2025-07-20 18:25:18.667250,Fashion,146.85
11960,645,119,78.78,2025-07-20 18:25:18.667250,Books,117.63
8180,125,112,78.78,2025-07-20 18:25:18.667250,Fashion,10.0
6092,1312,1,122.48,2025-07-20 18:25:18.667250,Electronics,113.93
8126,4646,104,92.13,2025-07-20 18:25:18.667250,Fashion,101.66
7808,571,59,163.73,2025-07-20 18:25:18.667250,Books,60.08
8346,2715,25,47.72,2025-07-21 18:25:18.667250,Electronics,92.13
5910,2673,78,189.0,2025-07-21 18:25:18.667250,Food,85.52
8051,4235,197,197.9,2025-07-21 18:25:18.667250,Electronics,16.28
1553,2051,29,306.99,2025-07-21 18:25:18.667250,Toys,10.0
2961,1849,160,139.85,2025-07-21 18:25:18.667250,Furniture,29.6
652,814,158,170.89,2025-07-21 18:25:18.667250,Beauty,107.8
7598,2217,21,72.85,2025-07-21 18:25:18.667250,Food,133.08
288,1551,86,329.92,2025-07-21 18:25:18.667250,Furniture,76.8
9022,3134,50,184.03,2025-07-21 18:25:18.667250,Fashion,32.63
7308,3367,83,225.07,2025-07-21 18:25:18.667250,Books,35.56
9940,4978,183,29.4,2025-07-21 18:25:18.667250,Fashion,93.97
10909,986,67,60.34,2025-07-21 18:25:18.667250,Home & Garden,27.32
6021,547,36,16.38,2025-07-21 18:25:18.667250,Electronics,73.66
11565,3589,186,91.27,2025-07-21 18:25:18.667250,Toys,110.62
6664,3933,90,86.59,2025-07-21 18:25:18.667250,Books,180.57
14052,2279,150,28.17,2025-07-21 18:25:18.667250,Furniture,37.09
2929,2264,81,98.75,2025-07-21 18:25:18.667250,Food,39.73
8210,3985,35,197.96,2025-07-21 18:25:18.667250,Toys,70.2
6124,1077,30,26.11,2025-07-21 18:25:18.667250,Books,67.18
5084,3915,38,46.38,2025-07-21 18:25:18.667250,Furniture,111.85
139,2195,183,232.78,2025-07-21 18:25:18.667250,Fashion,93.97
14254,1526,98,218.1,2025-07-21 18:25:18.667250,Fashion,155.87
7003,4225,27,115.68,2025-07-21 18:25:18.667250,Home & Garden,91.66
6431,578,141,86.42,2025-07-21 18:25:18.667250,Fashion,240.65
10017,2380,106,18.17,2025-07-21 18:25:18.667250,Home & Garden,46.92
4925,4252,120,88.3,2025-07-21 18:25:18.667250,Toys,67.94
4384,679,42,25.38,2025-07-21 18:25:18.667250,Beauty,97.58
5653,3482,126,33.64,2025-07-21 18:25:18.667250,Food,147.67
11742,451,189,94.4,2025-07-21 18:25:18.667250,Toys,143.6
4966,1564,102,59.88,2025-07-21 18:25:18.667250,Electronics,77.74
3837,339,142,29.27,2025-07-21 18:25:18.667250,Toys,166.43
368,3012,112,42.89,2025-07-21 18:25:18.667250,Fashion,10.0
3228,4920,42,69.88,2025-07-21 18:25:18.667250,Beauty,97.58
10291,3490,3,208.95,2025-07-21 18:25:18.667250,Beauty,59.04
13146,1051,111,27.44,2025-07-21 18:25:18.667250,Beauty,254.59
13364,1421,151,126.05,2025-07-21 18:25:18.667250,Toys,90.5
4074,826,56,241.48,2025-07-21 18:25:18.667250,Home & Garden,167.38
10348,1010,46,156.81,2025-07-21 18:25:18.667250,Beauty,61.59
10048,2326,34,173.66,2025-07-21 18:25:18.667250,Beauty,29.05
10539,4900,87,53.01,2025-07-21 18:25:18.667250,Furniture,98.63
3320,1900,195,1.26,2025-07-21 18:25:18.667250,Beauty,88.47
6279,3366,199,268.92,2025-07-21 18:25:18.667250,Furniture,106.82
9130,2368,121,48.17,2025-07-21 18:25:18.667250,Food,207.55
6715,1748,103,123.35,2025-07-21 18:25:18.667250,Furniture,94.38
9641,2277,73,62.78,2025-07-22 18:25:18.667250,Fashion,80.88
11348,459,133,55.1,2025-07-22 18:25:18.667250,Furniture,28.24
12000,2198,196,96.32,2025-07-22 18:25:18.667250,Beauty,102.61
14826,4121,142,72.31,2025-07-22 18:25:18.667250,Toys,166.43
10236,1788,23,61.8,2025-07-22 18:25:18.667250,Toys,152.56
1956,210,125,70.44,2025-07-22 18:25:18.667250,Furniture,93.22
5122,795,54,61.21,2025-07-22 18:25:18.667250,Furniture,30.53
4050,4984,194,124.98,2025-07-22 18:25:18.667250,Books,86.48
5059,2923,173,61.78,2025-07-22 18:25:18.667250,Toys,175.92
9241,1761,182,137.84,2025-07-22 18:25:18.667250,Books,78.34
12730,1673,159,117.37,2025-07-22 18:25:18.667250,Furniture,80.99
9490,3571,70,27.82,2025-07-22 18:25:18.667250,Toys,148.46
6030,3453,166,82.62,2025-07-22 18:25:18.667250,Fashion,34.45
11240,2611,175,59.67,2025-07-22 18:25:18.667250,Electronics,17.65
9352,2535,189,145.36,2025-07-22 18:25:18.667250,Toys,143.6
10810,509,17,57.68,2025-07-22 18:25:18.667250,Beauty,99.14
10962,4500,55,143.83,2025-07-22 18:25:18.667250,Sports,28.39
14979,12,144,112.05,2025-07-22 18:25:18.667250,Home & Garden,57.16
7112,3213,55,128.38,2025-07-22 18:25:18.667250,Sports,28.39
4573,1124,92,181.97,2025-07-22 18:25:18.667250,Sports,232.57
8555,2429,169,256.56,2025-07-22 18:25:18.667250,Beauty,102.42
9264,1203,45,1.65,2025-07-22 18:25:18.667250,Home & Garden,139.92
2587,1333,29,115.13,2025-07-22 18:25:18.667250,Toys,10.0
8506,51,134,27.36,2025-07-22 18:25:18.667250,Home & Garden,64.77
6710,612,61,316.36,2025-07-22 18:25:18.667250,Toys,55.87
9070,4297,117,51.7,2025-07-22 18:25:18.667250,Sports,64.42
14798,2964,71,82.73,2025-07-22 18:25:18.667250,Electronics,217.37
774,1885,42,53.58,2025-07-22 18:25:18.667250,Beauty,97.58
4165,1874,182,113.65,2025-07-22 18:25:18.667250,Books,78.34
5330,1000,159,39.7,2025-07-22 18:25:18.667250,Furniture,80.99
2987,976,99,44.72,2025-07-22 18:25:18.667250,Furniture,79.59
10280,4219,160,23.28,2025-07-22 18:25:18.667250,Furniture,29.6
14285,3598,130,143.16,2025-07-22 18:25:18.667250,Sports,195.39
4451,1399,95,65.24,2025-07-23 18:25:18.667250,Fashion,146.85
7050,2194,1,42.12,2025-07-23 18:25:18.667250,Electronics,113.93
1211,1627,62,130.87,2025-07-23 18:25:18.667250,Books,24.21
1229,4883,130,167.33,2025-07-23 18:25:18.667250,Sports,195.39
2804,3572,45,170.35,2025-07-23 18:25:18.667250,Home & Garden,139.92
990,3302,190,166.16,2025-07-23 18:25:18.667250,Electronics,205.65
6885,4669,167,281.61,2025-07-23 18:25:18.667250,Food,152.8
2338,4115,51,94.1,2025-07-23 18:25:18.667250,Home & Garden,44.87
12859,4273,116,10.25,2025-07-23 18:25:18.667250,Home & Garden,32.8
9203,3898,19,33.75,2025-07-23 18:25:18.667250,Beauty,85.16
6828,503,123,63.11,2025-07-23 18:25:18.667250,Toys,48.81
1074,237,16,98.09,2025-07-23 18:25:18.667250,Food,24.24
4582,3997,146,53.56,2025-07-23 18:25:18.667250,Sports,39.6
6789,3680,2,33.74,2025-07-23 18:25:18.667250,Home & Garden,36.49
11718,1529,76,59.42,2025-07-23 18:25:18.667250,Books,165.36
2664,3208,70,34.78,2025-07-23 18:25:18.667250,Toys,148.46
7288,176,141,188.43,2025-07-23 18:25:18.667250,Fashion,240.65
884,1533,161,198.83,2025-07-23 18:25:18.667250,Furniture,45.78
4118,4802,141,69.29,2025-07-23 18:25:18.667250,Fashion,240.65
7127,3979,93,44.28,2025-07-23 18:25:18.667250,Electronics,152.29
5584,1084,103,42.08,2025-07-23 18:25:18.667250,Furniture,94.38
10356,2405,145,86.53,2025-07-23 18:25:18.667250,Food,95.06
8766,1723,198,195.34,2025-07-23 18:25:18.667250,Books,81.34
16,4175,64,331.95,2025-07-23 18:25:18.667250,Electronics,125.75
1762,3480,111,99.52,2025-07-23 18:25:18.667250,Beauty,254.59
8622,4106,46,162.5,2025-07-23 18:25:18.667250,Beauty,61.59
5713,1664,199,44.9,2025-07-23 18:25:18.667250,Furniture,106.82
8486,1818,179,45.67,2025-07-23 18:25:18.667250,Furniture,62.97
5885,4735,80,47.45,2025-07-23 18:25:18.667250,Sports,54.17
8361,2689,40,20.76,2025-07-23 18:25:18.667250,Fashion,53.35
8237,3857,134,43.72,2025-07-23 18:25:18.667250,Home & Garden,64.77
13423,469,71,231.47,2025-07-23 18:25:18.667250,Electronics,217.37
6151,4199,130,156.99,2025-07-23 18:25:18.667250,Sports,195.39
1502,2125,13,72.39,2025-07-23 18:25:18.667250,Food,102.89
12662,922,21,222.05,2025-07-23 18:25:18.667250,Food,133.08
1443,3802,120,408.56,2025-07-23 18:25:18.667250,Toys,67.94
10589,1969,46,137.8,2025-07-23 18:25:18.667250,Beauty,61.59
10461,73,64,207.35,2025-07-23 18:25:18.667250,Electronics,125.75
1375,1745,38,28.34,2025-07-23 18:25:18.667250,Furniture,111.85
6361,4387,36,96.38,2025-07-23 18:25:18.667250,Electronics,73.66
13720,4464,138,23.22,2025-07-23 18:25:18.667250,Beauty,60.78
